year,generation
2016,54.77
2013,11.23
2014,11.81
2015,12
2016,11.98
2013,18
2014,19.82
2015,19.9
2016,19.09
2013,11.36
2014,11.97
2015,12.16
2016,12.14
2013,6.15
2014,6.25
2015,6.19
2016,6.05
2013,3.9
2014,3.8
2015,3.8
2016,3.82
2013,709.58
2014,571.01
2015,465.02
2016,541.86
2013,86.9
2014,75.98
2015,110.49
2016,72.98
2013,118.4
2014,94.85
2015,100.77
2016,87.97
2013,145.24
2014,116.35
2015,123.61
2016,107.92
2013,3.7
2014,3.63
2015,3.64
2016,3.65
2013,20.93
2014,21.54
2015,21.57
2016,21.65
2013,8.57
2014,8.29
2015,7.99
2016,8.18
2013,2.51
2014,2.52
2015,2.52
2016,2.53
2013,9.92
2014,10.94
2015,10.88
2016,10.89
2013,3.17
2014,3.08
2015,3.07
2016,3.09
2013,2.37
2014,2.37
2015,2.39
2016,2.39
2013,3.71
2014,3.63
2015,3.64
2016,3.66
2013,6.94
2014,7.43
2015,7.36
2016,7.14
2013,1.45
2014,1.5
2015,1.49
2016,1.47
2013,18.38
2014,19.21
2015,19.43
2016,19.54
2013,14.17
2014,14.84
2015,15.01
2016,15.11
2013,28.5
2014,30.53
2015,30.6
2016,29.73
2013,6.35
2014,6.6
2015,6.6
2016,6.32
2013,13.21
2014,14.33
2015,14.36
2016,13.7
2013,146.61
2014,117.23
2015,129.96
2016,111.28
2013,13.47
2014,15.07
2015,15.04
2016,14.63
2013,6.41
2014,7.08
2015,7.06
2016,6.85
2013,8.82
2014,9.07
2015,9.27
2016,9.29
2013,19.05
2014,19.91
2015,20.14
2016,20.25
2013,51.34
2014,53.1
2015,53.05
2016,53.68
2013,1.56
2014,1.61
2015,1.61
2016,1.61
2013,192.15
2014,138.79
2015,161.94
2016,138.7
2013,8.14
2014,8.97
2015,8.87
2016,8.87
2013,242.44
2014,149.18
2015,180.22
2016,157.23
2013,3.21
2014,3.08
2015,3.07
2016,3.09
2013,10.36
2014,11.41
2015,11.26
2016,10.97
2013,10.89
2014,11.01
2015,11.02
2016,11.24
2013,9.83
2014,10.26
2015,10.4
2016,10.51
2013,431.71
2014,411.53
2015,447.61
2016,414.12
2013,3.6
2014,3.64
2015,3.66
2016,3.59
2013,5.65
2014,5.72
2015,5.78
2016,5.88
2013,14.37
2014,14.83
2015,14.83
2016,15.11
2013,1.54
2014,1.62
2015,1.59
2016,1.54
2013,8.18
2014,8.37
2015,8.51
2016,8.55
2013,1.71
2014,1.74
2015,1.72
2016,1.68
2013,1.43
2014,1.28
2015,1.26
2016,1.22
2013,1.28
2014,1.37
2015,1.35
2016,1.35
2013,4.61
2014,4.73
2015,4.81
2016,4.75
2013,16.05
2014,16.79
2015,16.88
2016,16.92
2013,12.4
2014,12.96
2015,13.15
2016,13.2
2013,6.45
2014,7.15
2015,7.07
2016,6.88
2013,53.94
2014,43.76
2015,50.11
2016,43.88
2013,3.34
2014,3.36
2015,3.38
2016,3.33
2013,11.09
2014,11.3
2015,11.43
2016,11.41
2013,14.32
2014,14.84
2015,14.84
2016,15.11
2013,3.19
2014,3.08
2015,3.07
2016,3.09
2013,12.13
2014,12.04
2015,12.08
2016,12.11
2013,17.04
2014,17.15
2015,16.44
2016,16.23
2013,4.38
2014,4.51
2015,4.51
2016,4.39
2013,1.44
2014,1.5
2015,1.47
2016,1.47
2013,53.23
2014,43.22
2015,49.46
2016,43.33
2013,14.66
2014,14.36
2015,14.01
2016,13.58
2013,62.46
2014,40.57
2015,45.82
2016,40.18
2013,8.49
2014,9.05
2015,9.08
2016,8.94
2013,18.57
2014,19.25
2015,19.26
2016,19.58
2013,8.36
2014,9.23
2015,9.21
2016,8.77
2013,11.39
2014,11.79
2015,11.98
2016,11.98
2013,5.36
2014,5.43
2015,5.47
2016,5.56
2013,5.6
2014,5.84
2015,5.82
2016,5.62
2013,224.91
2014,175.84
2015,200.3
2016,175.51
2013,11.25
2014,11.77
2015,11.95
2016,11.99
2013,5.36
2014,5.3
2015,5.31
2016,5.36
2013,14.4
2014,14.83
2015,14.84
2016,15.05
2013,6.29
2014,6.46
2015,6.54
2016,6.54
2013,2.33
2014,2.38
2015,2.39
2016,2.32
2013,6.31
2014,5.91
2015,5.69
2016,5.58
2013,116.02
2014,118.5
2015,118.49
2016,120.79
2013,26.66
2014,27.38
2015,27.37
2016,27.84
2013,2.83
2014,2.79
2015,2.81
2016,2.8
2013,8.41
2014,8.76
2015,8.89
2016,8.97
2013,6.32
2014,6.45
2015,6.54
2016,6.62
2013,7.13
2014,7.83
2015,7.86
2016,7.77
2013,14.33
2014,14.84
2015,14.84
2016,15.1
2013,59.82
2014,45.85
2015,51.22
2016,46.38
2013,13.51
2014,14.11
2015,14.33
2016,14.37
2013,14.18
2014,14.84
2015,15.07
2016,15.11
2013,1.87
2014,1.88
2015,1.87
2016,1.87
2013,114.13
2014,116.93
2015,117.06
2016,119.38
2013,38.81
2014,40.26
2015,40.74
2016,41.18
2013,18.58
2014,19.23
2015,19.19
2016,19.47
2013,16.45
2014,17.06
2015,17.31
2016,17.34
2013,29.81
2014,30.28
2015,30.24
2016,30.67
2013,14.67
2014,14.89
2015,14.87
2016,15.09
2013,34.82
2014,35.83
2015,36.56
2016,36.57
2013,30.09
2014,30.85
2015,30.84
2016,31.43
2013,35.51
2014,37.21
2015,37.33
2016,36.83
2013,31.85
2014,32.24
2015,32.24
2016,32.91
2013,38.81
2014,40.69
2015,40.74
2016,41.18
2013,49.76
2014,50.1
2015,50.1
2016,50.74
2013,94.58
2014,97.3
2015,98.83
2016,99.5
2013,4.14
2014,4.14
2015,4.12
2016,4.11
2013,5.71
2014,5.97
2015,5.91
2016,5.73
2013,1.43
2014,1.45
2015,1.43
2016,1.38
2013,2.94
2014,2.94
2015,2.97
2016,2.94
2013,5.16
2014,5.15
2015,5.15
2016,5.28
2013,3.72
2014,3.63
2015,3.64
2016,3.65
2013,19.72
2014,20.37
2015,20.58
2016,20.72
2013,7.65
2014,8.29
2015,8.28
2016,7.95
2013,6.32
2014,6.6
2015,6.4
2016,6.22
2013,109.71
2014,85.71
2015,97.93
2016,85.79
2013,7.24
2014,7.43
2015,7.53
2016,7.58
2013,3.6
2014,3.51
2015,3.51
2016,3.53
2013,1.58
2014,1.61
2015,1.59
2016,1.55
2013,3.65
2014,3.51
2015,3.51
2016,3.44
2013,9.84
2014,9.93
2015,9.91
2016,10.08
2013,103.09
2014,80.45
2015,92.51
2016,80.67
2013,73.02
2014,78.71
2015,77.97
2016,75.85
2013,6.99
2014,7.57
2015,7.57
2016,7.1
2013,1.6
2014,1.65
2015,1.62
2016,1.62
2013,14.43
2014,15.08
2015,15.34
2016,15.22
2013,3.59
2014,3.51
2015,3.52
2016,3.52
2013,1210.53
2014,992.2
2015,1033.7
2016,834.08
2013,11.86
2014,12.13
2015,12.29
2016,12.33
2013,5.72
2014,5.72
2015,5.83
2016,5.84
2013,14.07
2014,14.51
2015,14.76
2016,14.56
2013,17.5
2014,18.13
2015,18.42
2016,18.18
2013,7.62
2014,7.78
2015,7.75
2016,7.89
2013,14.91
2014,16.49
2015,16.49
2016,16.3
2013,55.14
2014,43.53
2015,50.08
2016,44.24
2013,1.67
2014,1.74
2015,1.72
2016,1.68
2013,8.62
2014,8.78
2015,8.9
2016,8.96
2013,7.57
2014,7.88
2015,7.99
2016,8.05
2013,180.39
2014,184.21
2015,186.15
2016,187.37
2013,117.96
2014,91.53
2015,100.42
2016,91.89
2013,9.92
2014,10.4
2015,10.55
2016,10.61
2013,6.85
2014,7.56
2015,7.49
2016,7.23
2013,2.94
2014,2.95
2015,2.95
2016,2.94
2013,26.13
2014,27.62
2015,27.77
2016,27.57
2013,20.96
2014,23.08
2015,22.76
2016,22.28
2013,12.96
2014,13.24
2015,13.22
2016,13.48
2013,3.5
2014,3.35
2015,3.33
2016,3.38
2016,742.67
2013,96.92
2014,81.36
2015,88.93
2016,80.51
2013,11.19
2014,12.26
2015,12.3
2016,11.69
2013,11.3
2014,11.92
2015,12
2016,12
2013,14.98
2014,15
2015,14.31
2016,14.08
2013,5.08
2014,5.02
2015,5.11
2016,5.14
2013,58.16
2014,60.61
2015,60.42
2016,61.09
2013,8.43
2014,8.89
2015,8.83
2016,8.93
2013,9.52
2014,10.09
2015,10.07
2016,10.12
2013,35.51
2014,36.98
2015,36.86
2016,37.27
2013,28.37
2014,29.5
2015,29.65
2016,29.82
2013,6.75
2014,6.91
2015,6.95
2016,6.61
2013,375.02
2014,283.59
2015,314.58
2016,284.71
2013,7.79
2014,7.78
2015,7.77
2016,7.87
2013,6.03
2014,5.86
2015,5.85
2016,5.93
2013,6.16
2014,5.98
2015,5.98
2016,6.06
2013,46.85
2014,38.19
2015,40.43
2016,38.19
2013,871.88
2014,884.3
2015,858.07
2016,668.29
2013,8.83
2014,9.69
2015,9.45
2016,9.21
2013,54.82
2014,44.48
2015,50.93
2016,44.6
2013,1.96
2014,2.06
2015,2.04
2016,1.99
2013,64.88
2014,51.47
2015,59.03
2016,52.29
2013,14
2014,15.09
2015,14.88
2016,14.19
2013,8.64
2014,8.12
2015,7.79
2016,8.16
2013,5.43
2014,5.43
2015,5.52
2016,5.56
2013,118.75
2014,89.77
2015,97.45
2016,90.02
2013,93.25
2014,70.11
2015,78.83
2016,70.69
2013,45.06
2014,36.74
2015,38.89
2016,36.74
2013,8.7
2014,9.17
2015,9.24
2016,9.24
2013,7.55
2014,7.72
2015,7.72
2016,7.85
2013,7.39
2014,7.8
2015,7.86
2016,7.68
2013,2.16
2014,2.18
2015,2.18
2016,2.11
2013,13.86
2014,15.06
2015,15.05
2016,14.19
2013,2.85
2014,2.82
2015,2.8
2016,2.75
2013,5.76
2014,5.72
2015,5.84
2016,5.82
2013,13.78
2014,14.24
2015,14.21
2016,14.43
2013,10.92
2014,11.65
2015,11.7
2016,11.54
2013,112.04
2014,84.73
2015,97.33
2016,88.12
2013,5.07
2014,5.42
2015,5.41
2016,5.42
2013,11
2014,11.3
2015,11.31
2016,11.49
2013,103.32
2014,84.77
2015,89.5
2016,79.3
2013,3.56
2014,3.51
2015,3.51
2016,3.54
2013,458.59
2014,293.29
2015,369.89
2016,294.09
2013,3.58
2014,3.5
2015,3.52
2016,3.53
2013,7.07
2014,7.51
2015,7.57
2016,7.47
2013,6.65
2014,7.03
2015,7.07
2016,6.77
2013,1536.26
2014,806.5
2015,1045.04
2016,786.81
2013,507.66
2014,288.45
2015,361.32
2016,284.53
2013,59.34
2014,61.06
2015,61.95
2016,62.27
2013,62.25
2014,64.05
2015,64.98
2016,65.32
2013,17.84
2014,18.61
2015,18.87
2016,18.91
2013,74.41
2014,75.41
2015,75.32
2016,76.38
2013,7.42
2014,8.16
2015,7.94
2016,8.13
2013,7.53
2014,7.72
2015,7.88
2016,7.9
2013,6
2014,6.15
2015,6.29
2016,6.27
2013,114.07
2014,88.59
2015,97.16
2016,88.93
2013,21.24
2014,21.45
2015,21.12
2016,21.46
2013,6.33
2014,6.47
2015,6.61
2016,6.6
2013,3537.93
2014,2005.83
2015,2392.61
2016,2011.33
2013,1.8
2014,1.87
2015,1.85
2016,1.79
2013,1.32
2014,1.37
2015,1.36
2016,1.3
2013,14.03
2014,14.97
2015,15.08
2016,14.62
2013,10.25
2014,11.32
2015,11.36
2016,11.21
2013,27.63
2014,28.33
2015,28.33
2016,28.87
2013,316.73
2014,197.16
2015,230.3
2016,197.7
2013,2.5
2014,2.27
2015,2.19
2016,2.18
2013,27.73
2014,28.39
2015,28.41
2016,28.79
2013,3.18
2014,3.07
2015,3.07
2016,3.09
2013,11.47
2014,11.81
2015,11.81
2016,11.98
2013,5.77
2014,5.71
2015,5.72
2016,5.79
2013,5.76
2014,5.71
2015,5.72
2016,5.79
2013,51.85
2014,42.32
2015,47.33
2016,42.65
2013,2.85
2014,2.78
2015,2.79
2016,2.82
2013,1.34
2014,1.37
2015,1.37
2016,1.35
2013,4.21
2014,4.11
2015,4.13
2016,4.16
2013,5.74
2014,5.86
2015,5.91
2016,6
2013,7.44
2014,7.73
2015,7.86
2016,7.9
2013,66.7
2014,68.86
2015,60.57
2016,56.85
2013,276.27
2014,244.18
2015,223
2016,205.21
2013,167.8
2014,181.92
2015,175.43
2016,189.61
2013,275.13
2014,292.3
2015,262.64
2016,250.97
2013,410.31
2014,413.01
2015,420.13
2016,380.05
2013,142.47
2014,144.95
2015,127.31
2016,143.93
2016,264.58
2016,246.91
2014,714.53
2015,736.49
2016,675.01
2015,414.88
2016,396.71
2013,169.41
2014,169.79
2015,146.67
2016,165.77
2013,96.36
2014,75.21
2015,84.39
2016,73.82
2013,12.39
2014,12.8
2015,13.03
2016,13.02
2013,8.53
2014,9.24
2015,8.8
2016,8.6
2013,5.5
2014,5.57
2015,5.68
2016,5.69
2013,14.17
2014,14.82
2015,15.06
2016,15.1
2013,8.31
2014,8.28
2015,7.87
2016,7.72
2013,836.53
2014,466.13
2015,559.64
2016,467.41
2013,7.79
2014,8.24
2015,8.28
2016,8.22
2013,12.81
2014,13.54
2015,13.59
2016,13.65
2013,3.96
2014,3.79
2015,3.8
2016,3.81
2013,14.37
2014,14.97
2015,15.06
2016,15.11
2013,4.35
2014,4.33
2015,4.34
2016,4.37
2013,16.19
2014,16.92
2015,17.06
2016,17.22
2013,7.5
2014,8.01
2015,8.02
2016,7.87
2013,11.45
2014,11.49
2015,11.5
2016,11.73
2013,8.08
2014,8.26
2015,8.26
2016,8.43
2013,7.82
2014,8.23
2015,8.27
2016,8.24
2013,4.7
2014,4.72
2015,4.73
2016,4.76
2013,17.36
2014,18.15
2015,18.31
2016,18.47
2013,7.14
2014,7.43
2015,7.51
2016,7.58
2013,14.17
2014,14.84
2015,14.97
2016,15.12
2013,18.76
2014,19.62
2015,19.59
2016,19.96
2013,11.67
2014,12.23
2015,12.34
2016,12.47
2013,31.93
2014,32.36
2015,32.31
2016,32.98
2013,70
2014,59.83
2015,65.31
2016,58.91
2013,53.1
2014,54.21
2015,54.99
2016,54.92
2013,13.05
2014,13.39
2015,13.59
2016,13.58
2013,35.03
2014,35.74
2015,36.25
2016,36.21
2013,17.57
2014,18.15
2015,18.41
2016,18.39
2013,11.43
2014,11.81
2015,11.81
2016,12.08
2013,10.74
2014,12.02
2015,11.8
2016,11.42
2013,11.67
2014,12.23
2015,12.38
2016,12.49
2013,6.99
2014,7.57
2015,7.57
2016,7.26
2013,5.61
2014,5.72
2015,5.78
2016,5.85
2013,5.36
2014,5.43
2015,5.47
2016,5.56
2013,3894.61
2014,3857.96
2015,3242.91
2016,2542.03
2013,1180.27
2014,1212.94
2015,1437.24
2016,968.37
2013,38.8
2014,36.52
2015,37.21
2016,38.2
2013,662.62
2014,650.73
2015,559.07
2016,451.19
2013,10
2014,8.84
2015,10.35
2016,10.49
2013,9.8
2014,9.31
2015,9.55
2016,10.13
2013,9.05
2014,8.99
2015,9.82
2016,9.6
2013,3.14
2014,2.84
2015,3.1
2016,3.2
2013,192.11
2014,155.1
2015,182.78
2016,191.98
2013,15.95
2014,15.21
2015,15.58
2016,17.38
2013,9.99
2014,10.06
2015,9.99
2016,10.39
2013,10.73
2014,9.55
2015,9.87
2016,10.26
2016,67.25
2013,60.42
2014,63.28
2015,63.21
2016,60.56
2013,3.77
2014,3.59
2015,3.69
2016,4.21
2013,19.56
2014,18.86
2015,20.72
2016,20.79
2013,8.24
2014,8.07
2015,8.42
2016,8.99
2013,6.68
2014,6.48
2015,6.85
2016,6.81
2015,89.82
2016,93.35
2013,14.81
2014,14.72
2015,15.42
2016,15.56
2013,241.64
2014,190.02
2015,225.47
2016,234.07
2013,39.01
2014,32.61
2015,33.19
2016,34.98
2013,15.46
2014,15.19
2015,15.68
2016,16.08
2013,9.41
2014,9.42
2015,9.84
2016,9.86
2013,447.97
2014,401.1
2015,391.73
2016,489.32
2013,9.31
2014,8.73
2015,9.57
2016,9.8
2013,9.19
2014,8.46
2015,9.45
2016,9.5
2013,9.17
2014,8.47
2015,9.45
2016,9.5
2013,3.72
2014,3.76
2015,4.08
2016,4.03
2013,609.27
2014,543.74
2015,572.5
2016,574.07
2015,46.08
2016,52.68
2013,83.18
2014,63.52
2015,77.99
2016,78.21
2013,10.21
2014,9.83
2015,10.68
2016,10.54
2013,23.28
2014,20.75
2015,21.8
2016,21.06
2013,84.64
2014,76.8
2015,87.43
2016,84.43
2013,3.24
2014,3.01
2015,3.17
2016,3.32
2013,8.56
2014,8.46
2015,9.02
2016,9.37
2013,196.43
2014,154.99
2015,184.59
2016,219.03
2013,9.54
2014,9.38
2015,9.86
2016,9.78
2013,11.85
2014,11.94
2015,11.82
2016,12.41
2013,11.87
2014,11.94
2015,11.82
2016,12.41
2013,34.62
2014,34.91
2015,37.85
2016,36.44
2013,16.82
2014,15.84
2015,17.83
2016,17.33
2013,3.44
2014,3.4
2015,3.52
2016,3.57
2013,7.01
2014,6.9
2015,7.13
2016,7.33
2013,528.59
2014,482.96
2015,528.59
2016,530.04
2013,351.86
2014,321.91
2015,351.86
2016,352.82
2013,246.74
2014,228.21
2015,246.74
2016,247.42
2013,198.42
2014,177.06
2015,210.46
2016,181.57
2013,17.66
2014,16.78
2015,17.39
2016,18.45
2013,195.31
2014,146.59
2015,183.51
2016,194.8
2013,453.07
2014,400.97
2015,429.12
2016,434.98
2013,6.78
2014,6.96
2015,7.13
2016,7.29
2013,10.51
2014,10.53
2015,8.47
2016,7.19
2013,3.17
2014,3.07
2015,3.18
2016,3.22
2013,14.55
2014,13.58
2015,14.55
2016,15.81
2013,7.66
2014,7.29
2015,7.7
2016,8.08
2013,650.8
2014,532.73
2015,451.95
2016,621.95
2013,12.22
2014,11.74
2015,12.2
2016,13.05
2013,50.49
2014,48.79
2015,51.82
2016,53.53
2013,20.79
2014,22.39
2015,16.81
2016,27.14
2013,263.43
2014,241.46
2015,237.07
2016,282.96
2013,12.25
2014,11.06
2015,12.49
2016,13.02
2013,211.05
2014,193.38
2015,180.06
2016,206.95
2013,20.77
2014,22.76
2015,15.8
2016,14.8
2013,51.5
2014,42.7
2015,37.57
2016,37.93
2013,24.07
2014,23.76
2015,17.35
2016,17.54
2013,581.71
2014,730.68
2015,501.09
2016,723.71
2013,9.7
2014,9.12
2015,9.67
2016,10.73
2013,3.67
2014,3.48
2015,3.62
2016,4.08
2013,3.59
2014,3.56
2015,3.69
2016,3.8
2013,11.39
2014,11.44
2015,12.56
2016,12.59
2013,238.13
2014,238.13
2015,228.84
2016,259.33
2013,8.69
2014,8.69
2015,8.38
2016,11.02
2013,835.85
2014,838.23
2015,894.11
2016,988.57
2013,21.02
2014,21.02
2015,21.5
2016,25.46
2013,159.3
2014,159.3
2015,140.03
2016,143.69
2013,6.64
2014,6.64
2015,6.62
2016,8.62
2013,24.52
2014,24.52
2015,26.42
2016,29.52
2013,7.38
2014,7.38
2015,7.24
2016,9.02
2013,6.79
2014,6.94
2015,6.92
2016,8.1
2013,87.61
2014,87.61
2015,76.6
2016,78.58
2013,5.06
2014,5.41
2015,4.73
2016,6.74
2016,217.74
2013,68.07
2014,68.61
2015,77.52
2016,78.6
2013,152.09
2014,164.95
2015,102.32
2016,151.8
2013,99.15
2014,99.15
2015,95.34
2016,108.54
2013,39.07
2014,38.01
2015,43.09
2016,46.9
2013,27.37
2014,27.37
2015,27.42
2016,31.36
2013,48.84
2014,48.84
2015,44.01
2016,46.05
2013,73.79
2014,73.27
2015,70.23
2016,75.02
2013,14.25
2014,15.4
2015,11.55
2016,16.38
2013,224.9
2014,224.9
2015,216.13
2016,244.92
2013,21.86
2014,23.02
2015,21.49
2016,24.13
2013,29.01
2014,29.01
2015,29.07
2016,33.27
2013,28.33
2014,28.33
2015,28.39
2016,32.49
2013,184.41
2014,187.95
2015,179.21
2016,195.3
2013,22.41
2014,22.41
2015,22.85
2016,26.13
2016,94.82
2013,7.61
2014,7.61
2015,7.46
2016,9.61
2013,20.86
2014,20.86
2015,18.82
2016,20.21
2013,44.29
2014,45.46
2015,49.38
2016,50.39
2013,36.09
2014,36.09
2015,36.26
2016,41.67
2015,11.4
2016,11.56
2016,43.05
2013,4.14
2014,4.14
2015,4.76
2016,6.01
2013,266.01
2014,253.47
2015,252.39
2016,274.78
2013,165.02
2014,158.23
2015,149.79
2016,115.55
2013,44.8
2014,37.93
2015,43.9
2016,33.91
2013,274.18
2014,264.24
2015,252.47
2016,226.68
2013,96.99
2014,83.38
2015,92.77
2016,73.33
2013,842.88
2014,757.04
2015,814.65
2016,637.96
2013,45.72
2014,38.85
2015,43.58
2016,28.67
2016,143.05
2013,118.91
2014,117.03
2015,113.4
2016,70.17
2013,79.04
2014,80.85
2015,84.9
2016,88.23
2013,18.64
2014,20.22
2015,16.53
2016,11.75
2013,42.72
2014,46.03
2015,38.28
2016,28.26
2013,30
2014,30.26
2015,27.89
2016,23.02
2016,59.05
2013,84.03
2014,89.25
2015,75.67
2016,55.97
2016,118.7
2016,140.7
2013,1380.67
2014,1148.16
2015,1153.27
2016,810
2013,43.65
2014,46.95
2015,39.21
2016,29.19
2013,18.29
2014,19.84
2015,16.21
2016,11.51
2013,32.47
2014,33.03
2015,34.75
2016,36.2
2013,15.06
2014,16.4
2015,13.25
2016,9.17
2013,117.25
2014,121.04
2015,127.21
2016,132.32
2013,78.3
2014,79.66
2015,84.84
2016,87.98
2013,11.77
2014,11.99
2015,13.13
2016,11.92
2013,116.42
2014,116.5
2015,113.64
2016,79.6
2013,139.63
2014,143.41
2015,142.67
2016,155.49
2013,54.74
2014,56.24
2015,56.12
2016,61.21
2013,56.87
2014,58.42
2015,58.29
2016,63.65
2013,56.87
2014,58.42
2015,58.29
2016,63.65
2016,57.99
2013,329.28
2014,324.09
2015,314.1
2016,193.61
2013,9.46
2014,11.32
2015,9.59
2016,7.52
2016,235.95
2013,30.48
2014,30.68
2015,30.55
2016,30.3
2013,31.43
2014,32.11
2015,31.85
2016,31.61
2013,31.45
2014,32.99
2015,31.67
2016,31.65
2013,10.52
2014,10.6
2015,10.6
2016,10.48
2013,24.32
2014,24.35
2015,23.93
2016,24.54
2013,17.87
2014,17.87
2015,17.87
2016,17.92
2013,494.34
2014,476.9
2015,598.85
2016,492.73
2013,553.32
2014,560.57
2015,669.7
2016,572.2
2013,387.37
2014,353.86
2015,391.73
2016,354.83
2013,1595.8
2014,1874.03
2015,1874.03
2016,1872.44
2013,625.18
2014,644.26
2015,629.36
2016,631.09
2013,92.69
2014,97.87
2015,99.8
2016,98.13
2013,57.78
2014,57.57
2015,62.08
2016,61.98
2013,63.89
2014,62.62
2015,63.32
2016,62.75
2013,439.27
2014,476.97
2015,459.63
2016,478.28
2013,94.37
2014,92.1
2015,93.35
2016,92.29
2013,522.94
2014,517.52
2015,522.94
2016,518.94
2013,311.35
2014,318.8
2015,312.42
2016,313.28
2013,172.84
2014,168.66
2015,170.97
2016,169
2013,4.37
2014,4.73
2015,4.49
2016,4.26
2013,235.89
2014,221.88
2015,244.15
2016,139.94
2013,607.11
2014,516.18
2015,607.11
2016,468.15
2013,1082.69
2014,1074.49
2015,952.32
2016,1022.39
2013,546.7
2014,521.76
2015,539.72
2016,491.7
2013,57.47
2014,46.36
2015,57.47
2016,40.57
2013,94.42
2014,94.62
2015,94.84
2016,94.94
2013,10.56
2014,10.75
2015,10.82
2016,11.01
2013,29.92
2014,30.73
2015,31.29
2016,31.8
2013,29.82
2014,30.49
2015,31.36
2016,31.73
2013,41.04
2014,40.16
2015,41.12
2016,42.73
2013,46.8
2014,46
2015,49.37
2016,46.33
2013,30.87
2014,28.83
2015,30.02
2016,30.01
2013,18.87
2014,18.14
2015,18.01
2016,18.38
2013,22.21
2014,22.36
2015,22.49
2016,23.64
2013,18.64
2014,18.88
2015,19.04
2016,19.66
2013,107.1
2014,113.71
2015,111.33
2016,110.92
2013,22.19
2014,23.97
2015,24.85
2016,24.5
2013,103.88
2014,101.13
2015,103.03
2016,95.27
2013,46.52
2014,44.41
2015,44.96
2016,45.48
2013,43.14
2014,45.22
2015,46.42
2016,46.43
2013,18.22
2014,20.02
2015,20.2
2016,18.23
2013,18.22
2014,20.02
2015,20.2
2016,18.23
2013,1.82
2014,1.8
2015,1.73
2016,1.76
2013,28.89
2014,28.03
2015,28.29
2016,31.39
2013,155.24
2014,153.88
2015,153
2016,158.81
2013,27.17
2014,28.1
2015,29.11
2016,29.24
2013,437.33
2014,427.45
2015,437.02
2016,451.56
2013,107.18
2014,104.58
2015,108.86
2016,114.33
2013,96.37
2014,101.98
2015,103.15
2016,104.24
2013,45.45
2014,44.46
2015,44.76
2016,45.51
2013,14.74
2014,14.05
2015,13.78
2016,14.09
2013,13.74
2014,14.37
2015,14.39
2016,14.49
2013,18.65
2014,18.76
2015,18.87
2016,19.28
2013,18.34
2014,18.96
2015,18.86
2016,20.51
2013,15.64
2014,14.94
2015,15.21
2016,15.2
2013,30.43
2014,29.08
2015,29.91
2016,29.97
2013,9.67
2014,9.78
2015,9.65
2016,9.72
2013,9.67
2014,9.78
2015,9.65
2016,9.72
2013,9.67
2014,9.78
2015,9.67
2016,9.72
2013,9.67
2014,9.78
2015,9.67
2016,9.72
2013,9.67
2014,9.78
2015,9.65
2016,9.72
2013,9.67
2014,9.78
2015,9.65
2016,9.72
2013,9.67
2014,9.78
2015,9.65
2016,9.72
2013,17.98
2014,18.49
2015,18.02
2016,18.87
2013,9.89
2014,9.85
2015,9.77
2016,9.93
2013,1867.16
2014,1724.75
2015,1867.16
2016,1730.57
2013,752.21
2014,613.02
2015,752.21
2016,580.74
2013,1744.85
2014,1601.28
2015,1741.85
2016,1381.64
2013,54.62
2014,35.08
2015,47.99
2016,30.15
2013,1102.43
2014,1039.8
2015,1122.09
2016,858.82
2013,129.98
2014,118.72
2015,127.5
2016,98.35
2013,255.02
2014,237.89
2015,250.07
2016,197.15
2013,99.79
2014,90
2015,92.25
2016,78.74
2013,364.88
2014,340.86
2015,392.63
2016,251.41
2013,1251.7
2014,793.17
2015,978.83
2016,746.02
2013,231.82
2014,196.84
2015,231.82
2016,176.43
2013,175.99
2014,138.54
2015,169.34
2016,110.32
2013,5163.21
2014,4923.29
2015,5152.64
2016,4721.54
2013,121.97
2014,101.82
2015,121.97
2016,85.62
2013,53.83
2014,42.61
2015,53.83
2016,36.17
2013,51.49
2014,40.98
2015,51.49
2016,34.74
2013,114.01
2014,105.18
2015,114.01
2016,87.48
2013,114.01
2014,105.18
2015,114.01
2016,87.48
2013,114.01
2014,105.18
2015,114.01
2016,87.48
2013,933.37
2014,752.82
2015,933.37
2016,535.81
2013,294.27
2014,246.87
2015,294.27
2016,183.68
2013,271.24
2014,226.8
2015,271.24
2016,198.36
2013,27.28
2014,20.49
2015,28.95
2016,19.49
2013,96.33
2014,69.93
2015,88.2
2016,65.29
2013,243.81
2014,211.31
2015,243.81
2016,194.14
2013,66.98
2014,65.13
2015,65.77
2016,65.95
2013,29.44
2014,29.55
2015,30.23
2016,29.36
2013,104.09
2014,106.37
2015,106.51
2016,103.8
2013,20.91
2014,20.57
2015,20.39
2016,20.44
2013,97.23
2014,101.81
2015,102.54
2016,99.78
2013,48.28
2014,49.96
2015,50.76
2016,49.24
2013,18.71
2014,18.58
2015,18.23
2016,18.04
2013,47.86
2014,49.92
2015,51.62
2016,49.24
2013,107.03
2014,106.56
2015,112.84
2016,108.72
2013,1.91
2014,1.64
2015,1.57
2016,1.65
2013,1.89
2014,1.82
2015,1.76
2016,1.88
2013,18.3
2014,17.93
2015,18.02
2016,19.02
2013,30.03
2014,31.23
2015,31.75
2016,31.84
2013,103.06
2014,106.22
2015,108.29
2016,108.57
2013,48.41
2014,50.08
2015,50.83
2016,48.84
2013,28.97
2014,28.76
2015,28.88
2016,29.09
2013,18.79
2014,18.88
2015,18.67
2016,18.92
2013,9.67
